listing_id,date_clean,days_since_launch,weeks_since_launch,status,final_model,final_storage,battery_clean,prompt_grade,grade,price,title,url,description
219956960,2025-09-22,710,102,예약중,Pro Max,512.0,85.0,B,Unknown,1000000,아이폰15 프로맥스 네츄럴티타늄 512,https://web.joongna.com/product/219956960,"아이폰15 프로맥스 네츄럴티타늄 512 입니다.

빠른 판매를 위해 시세보다 낮게 가격을 책정하였습니다.

액정엔 미세한 생활기스가 있습니다.
후면은 케이스 장착 후 사용해서 눈에 띄는 기스는 없습니다.
배터리 효율 85 나오고 있습니다.

평일 오전 10 ~ 오후 7시 판교 또는 오후 7시 이후 서울 신림동에서 직거래 합니다.
제가 있는 곳까지 오시면 교통비 정도는 네고해 드리겠습니다.
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
219947213,2025-09-22,710,102,판매완료,Pro,128.0,100.0,A,Unknown,850000,"아이폰 15pro 실버 128, 배터리100, 애플케어플러스",https://web.joongna.com/product/219947213,
219926931,2025-09-21,709,102,판매완료,Pro,256.0,100.0,A,Unknown,970000,"아이폰15 프로 256g 화이트 자급제/100%,2달사용",https://web.joongna.com/product/219926931,
219790488,2025-09-21,709,102,판매완료,Pro Max,,96.0,B,Unknown,950000,아이폰15 프로맥스(배터리96%),https://web.joongna.com/product/219790488,
219907585,2025-09-21,709,102,판매완료,Pro,128.0,100.0,A,A (Like New),870000,##아이폰15프로 128GB 내추럴티타늄 풀박스S급 배터리100% 87만원,https://web.joongna.com/product/219907585,
219892360,2025-09-21,709,102,예약중,Pro,128.0,88.0,B,Unknown,740000,아이폰 15 프로 128기가 블랙 티타늄,https://web.joongna.com/product/219892360,"------ IPhone 15 프로 128기가 블랙 티타늄 ------




- 안녕하세요. 
아이폰 15 프로 128기가 블랙 티타늄 색상 판매합니다.
상태는 사진에 보시다시피 모서리 부분에 약간의 긁힘 제외하면 깨끗합니다. 그 외에 하단부 후면카메라 유리 사설 교체했습니다. 사용에는 지장 없구요. 이 외에는 교체 이력 전혀 없습니다. 
배터리 효율은 88%이며 ios 버전은 18.5입니다.
256기가 박스까지 보유 중이며 액정 필름도 부착되어 있습니다. 원하시면 케이스도 추가로 드립니다.
그럼 연락 주세요:)


- 740000 ￦


- 직거래(군포) / 택배거래


- 010 4칠62 61삼2로 연락주시면 감사하겠습니다!"
219840882,2025-09-21,709,102,판매완료,Pro,256.0,100.0,A,Unknown,850000,아이폰 15 pro 256 실버 배터리 성능 100퍼,https://web.joongna.com/product/219840882,
219882550,2025-09-21,709,102,판매완료,Pro,128.0,100.0,A,Unknown,900000,"아이폰 15pro 실버 128, 배터리100, 애플케어플러스",https://web.joongna.com/product/219882550,
219816047,2025-09-20,708,102,판매완료,Pro,128.0,100.0,A,A (Like New),950000,##아이폰15프로 128GB 내추럴티타늄 풀박스S급 배터리100% 95만원,https://web.joongna.com/product/219816047,
219814580,2025-09-20,708,102,판매완료,Pro,256.0,100.0,A,Unknown,950000,아이폰 15프로 256GB 배터리100 25.05제조,https://web.joongna.com/product/219814580,
219793310,2025-09-19,707,102,판매완료,Pro,256.0,92.0,B,Unknown,880000,아이폰15프로 티타늄 256 배터리 92%,https://web.joongna.com/product/219793310,
219792591,2025-09-19,707,102,판매완료,Pro,256.0,93.0,B,Unknown,950000,아이폰15프로 화이트 256 풀박스 배터리93 (+애케플),https://web.joongna.com/product/219792591,
219726159,2025-09-18,706,101,판매완료,Pro,128.0,87.0,B,Unknown,850000,아이폰15프로 128 87%,https://web.joongna.com/product/219726159,
219718682,2025-09-18,706,101,예약중,Pro,256.0,100.0,A,A (Like New),1050000,아이폰 15pro 256G 블랙 S급,https://web.joongna.com/product/219718682,"아이폰15 pro 블랙 256G입니다.
2025년 9월 17일 수요일에 리퍼 받아서
배터리 성능 최대치 100%입니다.
리퍼제품이라 본인 과실이 없는 기기자체의 결함이 있을경우 9월 17일부터 90일간 애플자체 보증이 가능합니다.
제가 하루 사용해서 아직 싸이클수 1이고 외관 완전 깨끗한 새폰입니다!
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
219688391,2025-09-18,706,101,판매완료,Pro,256.0,90.0,B,Unknown,900000,아이폰 15프로 256기가 배터리 90%,https://web.joongna.com/product/219688391,
219665986,2025-09-17,705,101,판매완료,Plus,128.0,98.0,B,Unknown,750000,아이폰 15 플러스 그린 128G (배터리성능 98%),https://web.joongna.com/product/219665986,
219627990,2025-09-17,705,101,판매완료,Pro,,99.0,B,Unknown,850000,아이폰 15 프로 배터리 99%,https://web.joongna.com/product/219627990,
219623164,2025-09-17,705,101,판매완료,Normal,256.0,86.0,B,Unknown,670000,아이폰 15+ 256gb 배터리 성능 86%,https://web.joongna.com/product/219623164,
219505776,2025-09-16,704,101,판매완료,Pro,256.0,99.0,A,Unknown,1100000,아이폰15프로 256g B:99% 블랙 애케플,https://web.joongna.com/product/219505776,
219493205,2025-09-15,703,101,판매완료,Pro,512.0,91.0,B,Unknown,1050000,[풀박스] 아이폰 15 프로 맥스 512GB 티타늄 / 배터리 91% / 직거래만,https://web.joongna.com/product/219493205,
219459502,2025-09-14,702,101,판매완료,Normal,256.0,83.0,C,Unknown,630000,아이폰 15 블루 256GB 83% 애케플O,https://web.joongna.com/product/219459502,
219320129,2025-09-14,702,101,예약중,Normal,128.0,89.0,A,Unknown,660000,아이폰 15 128GB 블랙 풀박스,https://web.joongna.com/product/219320129,"사전예약 자급제폰 구매하여 1년 11개월 사용했습니다.

구매 후 케이스와 보호필름 사용해서 흠집 기스 없습니다.

배터리 성능 89%

전체적으로 깔끔하고 상태 좋습니다.

남은 투명 케이스랑 아이폰 박스도 같이 드려요!

직거래는 명지대 자연캠 or 기흥역입니다
택배거래도 가능해요"
219384622,2025-09-13,701,101,판매완료,Pro,256.0,100.0,A,Unknown,800000,아이폰15프로 256 블랙 (베터리100%),https://web.joongna.com/product/219384622,
219359356,2025-09-13,701,101,판매완료,Pro,256.0,93.0,B,Unknown,870000,"아이폰15프로 256기가 팝니다(배터리성능 93%, 풀",https://web.joongna.com/product/219359356,
219323339,2025-09-12,700,101,판매완료,Pro,256.0,86.0,B,Unknown,850000,아이폰15pro 256gb 배터리성능 86% 판매합니다,https://web.joongna.com/product/219323339,
219229431,2025-09-11,699,100,예약중,Pro,128.0,90.0,B,Unknown,820000,애플 아이폰 15프로 128gb 화이트,https://web.joongna.com/product/219229431,"아이폰 15프로 128gb 화이트 티타늄
판매합니다.구성품은 박스만 있습니다.
배터리 효율은 90% 
25% 선택 약정 가능합니다. 
서울 지역 직거래 합니다.
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
218238801,2025-09-09,697,100,판매완료,Pro,256.0,87.0,B,Unknown,1040000,아이폰15프로 / 256GB / 87% / 8-8,https://web.joongna.com/product/218238801,
218238795,2025-09-09,697,100,판매완료,Pro,256.0,87.0,B,Unknown,1050000,아이폰15프로 / 256GB / 87% / 8-9,https://web.joongna.com/product/218238795,
218238777,2025-09-09,697,100,판매완료,Normal,128.0,86.0,A,A (Like New),690000,아이폰15 / S급 /128GB/86%/8-12,https://web.joongna.com/product/218238777,
218238754,2025-09-09,697,100,판매완료,Normal,128.0,87.0,A,A (Like New),695000,아이폰15/특S급/128GB/87%/8-12,https://web.joongna.com/product/218238754,
218238751,2025-09-09,697,100,판매완료,Pro Max,512.0,82.0,A,A (Like New),1210000,아이폰15프로맥스/특S급/512GB/82%/8-13,https://web.joongna.com/product/218238751,
219038433,2025-09-08,696,100,판매완료,Pro Max,256.0,100.0,A,Unknown,1120000,아이폰 15 프로맥스 256기가 블루티타늄 배터리 100% 풀박스,https://web.joongna.com/product/219038433,
219019507,2025-09-07,695,100,판매완료,Normal,256.0,91.0,B,Unknown,680000,아이폰 15 블루 256GB 배터리 91% 판매합니다,https://web.joongna.com/product/219019507,
218652339,2025-09-06,694,100,예약중,Normal,128.0,85.0,C,Unknown,600000,아이폰 15 핑크 128 팝니다~,https://web.joongna.com/product/218652339,"아이폰 15 128 핑크 판매합니다~

액정 기스나 찍힘 자국 X

박스는 있지만 케이블 선은 없습니다!
작동에 이상 없고 잘 작동됩니당 ~~
배터리효율 85퍼

구성품
맥세이프 케이스 1개 
리플케이스 화이트(안쪽 이염 있으니 상태 꼭 확인해 주세용) 
신지모루 사생활 보호필름 1P
입니다 ~!
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
218892990,2025-09-05,693,100,판매완료,Normal,256.0,91.0,B,Unknown,900000,아이폰 15 256G 핑크 KT 개통 배터리 성능 91%,https://web.joongna.com/product/218892990,
202233169,2025-09-05,693,100,예약중,Pro Max,,91.0,B,Unknown,1450000,아이폰15 프로맥스 1T,https://web.joongna.com/product/202233169,"모델명: iPhone 15 Pro Max White Titanium 1TB
구성품: 풀박스
구스페리 빛번짐 차단 블랙써클 풀커버 강화유리 휴대폰 카메라 
렌즈 보호필름 1매 같이드려요
배터리 성능: 91%
구매시기: 2023.10
사용기간:12개월
사용감: 거의없음
흠집: 없음 
파손여부: 없음
수리여부: 없음
고장여부: 없음
직거래,택배거래 가능합니다 택포
교환, 환불X 네고가능합니다
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
218808911,2025-09-04,692,99,예약중,Pro,128.0,88.0,A,Unknown,680000,아이폰15프로 블루 128기가 판매합니다-A3102,https://web.joongna.com/product/218808911,"(21417)
🔎-모델명: 아이폰15프로 128G A3102
-배터리성능 : 88%
-선택약정 25% 요금할인가능
-사용하시던 유심 그대로 끼워 바로 사용가능

🔎-제품정보
액정 앞면 필름 붙어있으며 큰기스없이 깨끗합니다. 모서리와 테두리도 미세흔적외 큰찍힘 없습니다. 화면 먼지크기의 작은 빛터짐으로 인해 저렴히 판매합니다. 잔상없고 전기능 이상 없습니다. 
*외관상태는 사진과 동일하니 첨부된 사진 잘 참고해주세요!

*우체국택배 이용중 입니다
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
218324073,2025-09-04,692,99,판매완료,Pro,256.0,90.0,B,Unknown,1059900,아이폰15pro맥스 256g 배터리90% 팔아요. 신용,https://web.joongna.com/product/218324073,
218691865,2025-09-02,690,99,판매완료,Pro,128.0,94.0,B,Unknown,850000,"자급제 아이폰15프로 화이트 128gb, 배터리94%, 애캐플26.8.7까지",https://web.joongna.com/product/218691865,
218598004,2025-09-01,689,99,판매완료,Pro,128.0,96.0,B,Unknown,880000,아이폰 15 프로 128G 블랙티타늄 (배터리 96%),https://web.joongna.com/product/218598004,
218556287,2025-08-31,688,99,판매완료,Pro,128.0,96.0,B,Unknown,880000,아이폰 15 프로 128G 블랙티타늄 (배터리 96%),https://web.joongna.com/product/218556287,
218385190,2025-08-30,687,99,예약중,Pro,128.0,88.0,B,Unknown,810000,아이폰 15 프로 내츄럴티타늄,https://web.joongna.com/product/218385190,"128gb입니다.
배터리 사이클 679 성능 88%

보호필름 혹은 케이스 제거하고 사용한적 없기에 외부는 새것과 같습니다.
막 구매해서 사용한 링케 케이스, 사생활보호 매트 강화유리 착용하였고, 
유리 여분1개, AR필름 1개, 슈피켄 케로원케이스, 신지모루 케이스 드립니다.

2024년 1월 구매로 기억합니다. 폴드로 넘어가면서 판매합니다.
OS는 iOS26 퍼블릭베타5로 올려져있습니다.
2~3주뒤 새 OS정식버전 나오면 그대로 업데이트 해주시면 됩니다.

직거래는 잠실나루역 3번출구
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
218490729,2025-08-30,687,99,판매완료,Pro,256.0,94.0,B,Unknown,950000,아이폰15프로 256gb 배터리 94% (애케플 25.10.12),https://web.joongna.com/product/218490729,
218481778,2025-08-30,687,99,판매완료,Normal,128.0,99.0,B,Unknown,650000,S 급 / 아이폰 15 128 GB / 블랙 / 99 %,https://web.joongna.com/product/218481778,
218447031,2025-08-30,687,99,판매완료,Normal,128.0,99.0,B,Unknown,650000,S 급 / 99 % / 아이폰 15 블랙 128GB /,https://web.joongna.com/product/218447031,
218370479,2025-08-28,685,98,판매완료,Pro,256.0,94.0,B,Unknown,950000,아이폰15프로 256gb 배터리 94% (애케플 25.10.12),https://web.joongna.com/product/218370479,
218327641,2025-08-28,685,98,판매완료,Pro,128.0,100.0,A,Unknown,880000,아이폰15프로 128 배터리100,https://web.joongna.com/product/218327641,
218320649,2025-08-27,684,98,판매완료,Pro Max,256.0,100.0,A,Unknown,1150000,아이폰15 프로맥스 256 블루티타늄 배터리100% 풀박스 판매,https://web.joongna.com/product/218320649,
218296309,2025-08-27,684,98,판매완료,Pro,256.0,89.0,B,Unknown,880000,아이폰15프로 / 256GB / 89%,https://web.joongna.com/product/218296309,
218283646,2025-08-27,684,98,판매완료,Pro Max,1024.0,90.0,B,Unknown,1000000,아이폰 15 프로맥스 1테라 배터리90,https://web.joongna.com/product/218283646,
217714631,2025-08-25,682,98,판매완료,Normal,,100.0,A,Unknown,500000,아이폰 15 핑크 126기가 애플케어 배터리 100%,https://web.joongna.com/product/217714631,
218163970,2025-08-25,682,98,판매완료,Normal,256.0,95.0,B,Unknown,720000,아이폰15 블루 256 배터리 95% 72만,https://web.joongna.com/product/218163970,
218132050,2025-08-24,681,98,판매완료,Normal,256.0,95.0,B,Unknown,720000,아이폰15 블루 256 배터리 95% 72만,https://web.joongna.com/product/218132050,
218064914,2025-08-24,681,98,판매완료,Normal,128.0,100.0,A,Unknown,700000,아이폰15 128기가 성능100,https://web.joongna.com/product/218064914,
218048429,2025-08-23,680,98,판매완료,Normal,256.0,95.0,B,Unknown,720000,아이폰15 블루 256g 배터리 95% 72만원,https://web.joongna.com/product/218048429,
217972365,2025-08-22,679,98,판매완료,Normal,256.0,88.0,B,Unknown,580000,아이폰15 256기가 배터리88,https://web.joongna.com/product/217972365,
217976127,2025-08-22,679,98,판매완료,Pro,256.0,100.0,A,Unknown,1030000,아이폰15프로256 화이트 배터리100%,https://web.joongna.com/product/217976127,
217917595,2025-08-21,678,97,판매완료,Pro,256.0,100.0,A,Unknown,1100000,"아이폰15Promax(256,스그,배터리100,무상as",https://web.joongna.com/product/217917595,
217843556,2025-08-20,677,97,판매완료,Pro Max,256.0,93.0,B,Unknown,1100000,아이폰 15 프로맥스 256GB 화이트 티타늄 (배터리 93%),https://web.joongna.com/product/217843556,
217723369,2025-08-20,677,97,예약중,Pro,128.0,90.0,B,Unknown,800000,아이폰 15 pro 화이트 128,https://web.joongna.com/product/217723369,"케이스 계속 씌우고 사용했고
베터리효율 90% 입니다
케이스 끼고 뺄때 생긴건지 잘 안보이지만 
생활기스 조금 있습니다

전면사진 우측에 살짝 깨진듯 보이는건
강화유리필름이라 거래시 제거할 예정이고
실제 액정화면에는 전혀 문제 없습니다

SKT 정상해지폰입니다


케이스랑 충전케이블 포함입니다

거래는 자차로 이동할거라 어디든 협의 가능합니다"
217814218,2025-08-19,676,97,판매완료,Pro Max,256.0,96.0,B,Unknown,1070000,아이폰15프로맥스 256 블랙 배터리 성능 96%,https://web.joongna.com/product/217814218,
217786342,2025-08-19,676,97,예약중,Normal,,97.0,A,A (Like New),700000,아이폰15 스페이스 그레이 s급 배터리 97퍼,https://web.joongna.com/product/217786342,"아이폰 15 스페이스 그레이입니다

- 배터리 성능 최대치 97%
- 제한 보증 만료일:25년 11월 13일
- 제조일 24년 6월
- 처음사용 24년 11월
 
완전 거의 새상품급이에요 기스없고 배터리도 짱짱합니다
풀박스이고 제한보증일도 남아있습니다

케이스티파이 x 메종키츠네 케이스까지 함께 팝니다

본체 + 케이스 : 75만원
케이스만 5만원

많이 연락주세요
봉천역에서 직거래합니다
택배거래도 해요"
217241807,2025-08-19,676,97,예약중,Normal,128.0,88.0,B,Unknown,610000,아이폰 15 128기가 블루,https://web.joongna.com/product/217241807,"애플 아이폰 15 128GB 블루

배터리 88%입니다

구성품 박스포함 전체 있습니다

자세한건 사진 참고부탁드려요

직거래는 원흥역 입니다

https://youtube.com/shorts/Xzg_hCxD2Jg?si=NR3PZKsebsWpG3RB"
217758014,2025-08-19,676,97,판매완료,Pro Max,256.0,93.0,B,Unknown,1100000,아이폰 15 프로맥스 256GB 화이트 티타늄 (배터리 93%),https://web.joongna.com/product/217758014,
217727392,2025-08-18,675,97,판매완료,Pro,,100.0,A,Unknown,900000,아이폰 15프로 애케플 배터리 100,https://web.joongna.com/product/217727392,
217196099,2025-08-16,673,97,판매완료,Normal,128.0,88.0,B,Unknown,600000,"아이폰 15 블루 128Gb , 배터리 88%",https://web.joongna.com/product/217196099,
217609484,2025-08-16,673,97,판매완료,Pro,256.0,89.0,B,Unknown,870000,[ 개인 / 평택 대전 ] 아이폰 15프로 256기가 블랙 자급제 배터리 89프로,https://web.joongna.com/product/217609484,
217587847,2025-08-16,673,97,판매완료,Pro,256.0,86.0,B,Unknown,650000,아이폰 15블루 256기가(배터리 86프로),https://web.joongna.com/product/217587847,
217563432,2025-08-15,672,97,예약중,Pro,512.0,85.0,B,Unknown,980000,아이폰15프로 화이트 512기가,https://web.joongna.com/product/217563432,"-23.11월 구매 , 애플케어미포함
-정상해지공기기, 박스풀셋
-배터리 성능 85% 
-벨킨 블루라이트 강화유리 부착상태(4만원 상당 25.5.28일교체)
-피타카 맥세이프 케이스 포함 (8만 상당)
-후면 카메라 보호케이스 부착사용했음(현재제거)
-사진 부분(오른쪽 위) 살짝 찍힘있고 그 외 외관 상태 양호"
217503892,2025-08-15,672,97,판매완료,Pro,256.0,86.0,B,Unknown,640000,아이폰 15블루 256기가(배터리 86프로),https://web.joongna.com/product/217503892,
217506617,2025-08-14,671,96,예약중,Pro,1024.0,88.0,B,Unknown,1060000,아이폰 15Pro 1테라 블랙 공기계,https://web.joongna.com/product/217506617,"아이폰 15Pro 1테라 블랙 색상입니다.

- 배터리 성능 최대치: 88%

- 저장 공간: 1TB

공기계 입니다 

- 박스 있습니다 (케이블 없음)


 
건대역 직거래 가능합니다
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
217274350,2025-08-14,671,96,예약중,Normal,128.0,82.0,A,Unknown,650000,아이폰15 128기가 핑크 팝니다,https://web.joongna.com/product/217274350,"풀박스(구성품 미사용)
외관(노기스 새폰 수준)
액정 및 카메라 성능 전혀 문제 없음
배터리성능:82%
사진에 보이는 케이스 모두 같이 드립니다
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
217329424,2025-08-13,670,96,판매완료,Normal,512.0,82.0,C,Unknown,750000,가격내림) 아이폰15 핑크 512기가 배터리 82%,https://web.joongna.com/product/217329424,
217418223,2025-08-13,670,96,판매완료,Normal,512.0,91.0,B,B/C (Used),700000,아이폰 15 옐로우 512g 상태 A급 팝니다. 배터리 91%,https://web.joongna.com/product/217418223,
217410186,2025-08-13,670,96,예약중,Pro,256.0,89.0,B,A (Like New),850000,아이폰 15프로 256gb 특S급,https://web.joongna.com/product/217410186,"아이폰 15 프로 화이트 색상입니다.
풀박스입니다.
깔끔하게 사용해서 사진처럼 기스 한개도 없습니다~

 - 아이폰 15프로 화이트 256GB
 - 배터리 성능 89%
 - 보증 만료전에 액정 애플 공식센터에서 수리 한번 맡겨서 아예 새 액정입니다.
 - 찍힘, 기스 전혀 없음
 - 특 S급

택배 거래 가능합니다. 택배비 제가 부담합니다.
여수 순천 광양 광주 직거래 가능합니다.
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
217402790,2025-08-13,670,96,판매완료,Pro,256.0,91.0,B,Unknown,970000,아이폰15프로 256G 실버 배터리91%,https://web.joongna.com/product/217402790,
217376056,2025-08-12,669,96,판매완료,Normal,512.0,91.0,B,B/C (Used),700000,아이폰 15 옐로우 512g 상태 A급 팝니다. 배터리 91%,https://web.joongna.com/product/217376056,
217350435,2025-08-12,669,96,판매완료,Pro Max,256.0,87.0,B,Unknown,1050000,아이폰 15 Pro Max 블루티타늄 256GB 애케플 배터리 87%,https://web.joongna.com/product/217350435,
217333067,2025-08-12,669,96,판매완료,Plus,256.0,100.0,A,Unknown,800000,아이폰15플러스 256 배터리효율100%,https://web.joongna.com/product/217333067,
217274172,2025-08-11,668,96,예약중,Pro Max,256.0,92.0,A,Unknown,1100000,아이폰15프로맥스 256기가,https://web.joongna.com/product/217274172,"색상(블랙)
풀박스(구성품 미사용)
외관(새폰 수준)
액정 및 카메라 성능 전혀 문제 없음
배터리성능:92%
강화필름 부착되어 있으며, 사진에 보이는 케이스, 필름 모두 같이 드립니다
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
217216592,2025-08-10,667,96,판매완료,Pro,128.0,88.0,B,Unknown,850000,아이폰 15 프로 상태SSS 용량 128 배터리 88,https://web.joongna.com/product/217216592,
217229220,2025-08-10,667,96,판매완료,Pro Max,,100.0,A,Unknown,1100000,아이폰 15 프로맥스 / 배터리 100,https://web.joongna.com/product/217229220,
217195835,2025-08-09,666,96,판매완료,Pro,,91.0,B,Unknown,800000,"아이폰15프로 네추럴티타늄, 배터리 91%",https://web.joongna.com/product/217195835,
217165997,2025-08-09,666,96,판매완료,Pro,512.0,98.0,B,Unknown,1020000,"아이폰15프로 네추럴티타늄 512gb 자급제 (보증 O, 배터리 98%)",https://web.joongna.com/product/217165997,
217108019,2025-08-08,665,96,판매완료,Normal,256.0,95.0,B,Unknown,800000,아이폰 15 256 배터리 95 새상품급,https://web.joongna.com/product/217108019,
217071526,2025-08-07,664,95,판매완료,Normal,128.0,100.0,A,Unknown,750000,아이폰 15 블랙 128g 배터리 100 사이클 169,https://web.joongna.com/product/217071526,
217052487,2025-08-07,664,95,판매완료,Normal,128.0,100.0,A,Unknown,750000,아이폰 15 블랙 128g 배터리 100 사이클 169,https://web.joongna.com/product/217052487,
216487152,2025-08-06,663,95,판매완료,Pro,256.0,87.0,B,Unknown,910000,풀박]아이폰15프로 화이트 256GB/87%,https://web.joongna.com/product/216487152,
216937806,2025-08-05,662,95,판매완료,Normal,128.0,100.0,A,Unknown,750000,아이폰 15 블랙 128g 배터리 100 사이클 169,https://web.joongna.com/product/216937806,
216752512,2025-08-02,659,95,판매완료,Pro Max,,100.0,A,A (Like New),1340000,(단순개봉 새상품) 아이폰15프로맥스 단순개봉 풀박스 미사용 배터리사이클0 배터리성능100,https://web.joongna.com/product/216752512,
216674250,2025-08-02,659,95,판매완료,Pro Max,256.0,100.0,A,Unknown,1100000,아이폰15 프로맥스 256기가 배터리 효율100 리퍼,https://web.joongna.com/product/216674250,
216620084,2025-08-01,658,95,판매완료,Pro Max,,100.0,A,Unknown,1150000,아이폰15pro max 배터리 100%,https://web.joongna.com/product/216620084,
216652887,2025-08-01,658,95,예약중,Normal,128.0,88.0,A,Unknown,570000,아이폰 15 블루 128GB 상태굿,https://web.joongna.com/product/216652887,"아이폰 15 블루 128기가 팝니다 상태 좋아요!

상태 S급!!!
-23년 10월 구매 했습니다
-1년 반 조금 넘게 정도 사용 했고
-케이스와 필름 을 너무 잘끼고 다녀서
완전 깨끗 해요
-하자없습니다
-휴대폰을 바꾸게되어 바꿔요
-진짜 필요한 분들만 연락주세요
-자세하게 필요한 부분 알려드려요
-배터리성능 88% 입니다
-박스랑 내부 충전케이스 같이드립니다
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
216501930,2025-07-29,655,94,판매완료,Pro Max,256.0,100.0,A,Unknown,1100000,아이폰15 프로맥스 256기가 배터리 효율100 리퍼,https://web.joongna.com/product/216501930,
216486194,2025-07-29,655,94,판매완료,Pro,256.0,87.0,B,Unknown,910000,풀박스)아이폰15프로 화이트 256GB/87%,https://web.joongna.com/product/216486194,
216480240,2025-07-29,655,94,판매완료,Pro Max,512.0,85.0,A,A (Like New),1100000,아이폰 15 Pro Max 512GB 블랙 티타늄] 풀박스 / 기스 없음 / 배터리 85% / SK 개통,https://web.joongna.com/product/216480240,
216034887,2025-07-29,655,94,예약중,Normal,256.0,89.0,B,Unknown,720000,아이폰 15+ 256g 블루 팝니다,https://web.joongna.com/product/216034887,"아이폰 15 플러스 256GB 화이트 처럼 보이는
블루 색상 판매합니다

- 배터리 성능 최대치 89%
- 2024년 2월부터 사용
- 풀박스 + 새 충전기 구성입니다

처음 구매시에 붙인 액정 필름 상태로 보내드립니다
새 필름도 하나 같이 드릴거라 교체하시면 됩니다


청소때 빼고는 케이스 벗긴적 없어서 상태 좋습니다

춘천 시내 직거래 가능하고 배달 가능합니다
다른 지역은 택배 거래 가능합니다(택배비 포함)"
216338564,2025-07-27,653,94,예약중,Pro,128.0,87.0,A,Unknown,800000,아이폰 15 Pro 128GB 블루티타늄 팝니다,https://web.joongna.com/product/216338564,"아이폰 15 Pro 128GB 블루 티타늄 판매합니다

- 박스랑 충전 케이블 포함입니다. 풀박스 + skt 공식 투명케이스 미사용 드립니다.
- 11번가 t다이렉트에서 기기변경으로 1차예약구매, 23년 10월 사용 시작입니다. 배터리 성능은 87%입니다.
- 사생활 보호 액정 필름 붙여져있고 필요없으시면 떼서 쓰세요. 임시 케이스 같이 드려요
- 25년 7월 정상해지하면서 통케플 만료됐고 그전에 후판 수리받아 (사진첨부) 갈아서 후면부 새 상태입니다.

아이클라우드 쓰면 게임해도 용량걱정 없습니다.

기스는 우측 상단쪽 이외에는 생활기스 수준입니다.

갤럭시로 기변해서 내놓습니당
중고나라는 안전한 거래 문화를 위해 노력합니다.
사기 예방을 위해 개인정보나 거래 정보를 주고받는 행위는 이용이 제한될 수 있습니다.
안전한 거래를 위해 안심결제를 이용해 주세요."
214086957,2025-07-26,652,94,판매완료,Pro,128.0,87.0,A,A (Like New),895000,S급)아이폰15프로 네추럴 128GB/87% Y787,https://web.joongna.com/product/214086957,
209381100,2025-07-26,652,94,판매완료,Pro,128.0,87.0,A,A (Like New),895000,S급외관)아이폰15프로 네추럴 128GB/87% Y7,https://web.joongna.com/product/209381100,
216214614,2025-07-26,652,94,판매완료,Pro,128.0,100.0,A,Unknown,875000,아이폰15프로 128G 실버 배터리성능100%,https://web.joongna.com/product/216214614,
